Source,CH1
Second,Volt
-0.00154640013,0.12200
-0.00154600013,0.12200
-0.00154560013,0.12400
-0.00154520013,0.12400
-0.00154480013,0.12200
-0.00154440013,0.12400
-0.00154400013,0.12200
-0.00154360013,0.12000
-0.00154320013,0.12000
-0.00154280013,0.12000
-0.00154240013,0.11800
-0.00154200013,0.12000
-0.00154160013,0.12000
-0.00154120013,0.12000
-0.00154080013,0.12000
-0.00154040013,0.12000
-0.00154000013,0.12000
-0.00153960013,0.12000
-0.00153920013,0.12000
-0.00153880013,0.12000
-0.00153840013,0.12000
-0.00153800013,0.12000
-0.00153760013,0.12000
-0.00153720013,0.12000
-0.00153680013,0.12000
-0.00153640013,0.12200
-0.00153600013,0.12200
-0.00153560013,0.12200
-0.00153520013,0.12200
-0.00153480013,0.12200
-0.00153440013,0.12400
-0.00153400013,0.12200
-0.00153360013,0.12000
-0.00153320013,0.12000
-0.00153280013,0.12000
-0.00153240013,0.12000
-0.00153200013,0.12200
-0.00153160013,0.12000
-0.00153120013,0.12400
-0.00153080013,0.12200
-0.00153040013,0.12200
-0.00153000013,0.12200
-0.00152960000,0.12200
-0.00152920000,0.12200
-0.00152880000,0.12000
-0.00152840000,0.12200
-0.00152800000,0.12000
-0.00152760013,0.12200
-0.00152720013,0.12000
-0.00152680013,0.12000
-0.00152640013,0.11800
-0.00152600013,0.12000
-0.00152560013,0.12000
-0.00152520013,0.12000
-0.00152480013,0.12000
-0.00152440013,0.12200
-0.00152400013,0.12200
-0.00152360013,0.12200
-0.00152320013,0.12200
-0.00152280013,0.12200
-0.00152240013,0.12000
-0.00152200013,0.12400
-0.00152160000,0.12200
-0.00152120000,0.12000
-0.00152080000,0.11800
-0.00152040000,0.12000
-0.00152000000,0.12000
-0.00151960000,0.12000
-0.00151920000,0.12000
-0.00151880000,0.12000
-0.00151840000,0.11800
-0.00151800000,0.11600
-0.00151760013,0.11600
-0.00151720013,0.11600
-0.00151680013,0.11800
-0.00151640013,0.11800
-0.00151600013,0.12000
-0.00151560013,0.11800
-0.00151520013,0.12000
-0.00151480013,0.12000
-0.00151440013,0.12000
-0.00151400013,0.12000
-0.00151360013,0.12000
-0.00151320013,0.12000
-0.00151280013,0.12000
-0.00151240013,0.12200
-0.00151200013,0.12200
-0.00151160013,0.12000
-0.00151120013,0.12000
-0.00151080013,0.12000
-0.00151040013,0.12000
-0.00151000013,0.12000
-0.00150960013,0.12200
-0.00150920013,0.12000
-0.00150880013,0.12000
-0.00150840013,0.12000
-0.00150800013,0.11800
-0.00150760013,0.11800
-0.00150720013,0.12000
-0.00150680013,0.11800
-0.00150640013,0.12000
-0.00150600013,0.12000
-0.00150560013,0.12000
-0.00150520013,0.11800
-0.00150480013,0.11800
-0.00150440013,0.12000
-0.00150400013,0.12000
-0.00150360013,0.12000
-0.00150320013,0.12000
-0.00150280013,0.12000
-0.00150240013,0.12000
-0.00150200013,0.12400
-0.00150160013,0.12000
-0.00150120013,0.12200
-0.00150080013,0.12200
-0.00150040013,0.12000
-0.00150000013,0.12000
-0.00149960013,0.12000
-0.00149920013,0.12000
-0.00149880013,0.12000
-0.00149840013,0.12000
-0.00149800013,0.12200
-0.00149760013,0.12200
-0.00149720013,0.12200
-0.00149680013,0.12200
-0.00149640013,0.12200
-0.00149600013,0.12200
-0.00149560013,0.12200
-0.00149520013,0.12200
-0.00149480013,0.12200
-0.00149440013,0.12200
-0.00149400013,0.12200
-0.00149360013,0.12200
-0.00149320013,0.12200
-0.00149280013,0.12400
-0.00149240013,0.12200
-0.00149200013,0.12200
-0.00149160013,0.12400
-0.00149120013,0.12400
-0.00149080013,0.12400
-0.00149040013,0.12200
-0.00149000000,0.12200
-0.00148960000,0.12200
-0.00148920000,0.12000
-0.00148880000,0.12000
-0.00148840000,0.12000
-0.00148800000,0.12000
-0.00148760000,0.12000
-0.00148720000,0.12000
-0.00148680000,0.12200
-0.00148640000,0.12000
-0.00148600000,0.12000
-0.00148560000,0.12200
-0.00148520000,0.12200
-0.00148480000,0.12200
-0.00148440000,0.12200
-0.00148400000,0.12000
-0.00148360000,0.12200
-0.00148320000,0.12400
-0.00148280000,0.12200
-0.00148240000,0.12000
-0.00148200013,0.12200
-0.00148160013,0.12200
-0.00148120013,0.12200
-0.00148080013,0.12000
-0.00148040013,0.12000
-0.00148000013,0.12000
-0.00147960013,0.12000
-0.00147920013,0.12000
-0.00147880013,0.11800
-0.00147840013,0.12000
-0.00147800013,0.12000
-0.00147760013,0.12200
-0.00147720013,0.12200
-0.00147680013,0.12200
-0.00147640013,0.12200
-0.00147600013,0.12200
-0.00147560000,0.12200
-0.00147520000,0.12200
-0.00147480000,0.12200
-0.00147440000,0.12200
-0.00147400000,0.12400
-0.00147360000,0.12200
-0.00147320000,0.12400
-0.00147280000,0.12200
-0.00147240000,0.12200
-0.00147200013,0.12200
-0.00147160013,0.12400
-0.00147120013,0.12200
-0.00147080013,0.12000
-0.00147040013,0.12000
-0.00147000013,0.12000
-0.00146960013,0.12200
-0.00146920013,0.12200
-0.00146880013,0.12200
-0.00146840013,0.12400
-0.00146800013,0.12200
-0.00146760013,0.12200
-0.00146720013,0.12200
-0.00146680013,0.12000
-0.00146640013,0.12200
-0.00146600013,0.12200
-0.00146560013,0.12200
-0.00146520013,0.12200
-0.00146480013,0.12200
-0.00146440013,0.12000
-0.00146400013,0.12200
-0.00146360013,0.12200
-0.00146320013,0.12200
-0.00146280013,0.12200
-0.00146240013,0.12200
-0.00146200025,0.12200
-0.00146160013,0.12200
-0.00146120013,0.12200
-0.00146080013,0.12200
-0.00146040013,0.12200
-0.00146000000,0.12200
-0.00145960000,0.12400
-0.00145920000,0.12200
-0.00145880000,0.12200
-0.00145840000,0.12400
-0.00145800000,0.12000
-0.00145760000,0.12000
-0.00145720000,0.12200
-0.00145680000,0.12200
-0.00145640000,0.12200
-0.00145600000,0.12200
-0.00145560000,0.12400
-0.00145520000,0.12400
-0.00145480000,0.12400
-0.00145440000,0.12400
-0.00145400000,0.12200
-0.00145360000,0.12200
-0.00145320000,0.12200
-0.00145280000,0.12200
-0.00145240000,0.12200
-0.00145200013,0.12200
-0.00145160013,0.12000
-0.00145120013,0.12200
-0.00145080013,0.12200
-0.00145040013,0.12200
-0.00145000013,0.12000
-0.00144960013,0.12000
-0.00144920013,0.12000
-0.00144880013,0.12000
-0.00144840013,0.12200
-0.00144800013,0.12200
-0.00144760013,0.12200
-0.00144720013,0.12200
-0.00144680013,0.12200
-0.00144640013,0.12200
-0.00144600013,0.12400
-0.00144560013,0.12400
-0.00144520000,0.12200
-0.00144480000,0.12200
-0.00144440000,0.12200
-0.00144400000,0.12200
-0.00144360000,0.12400
-0.00144320000,0.12000
-0.00144280000,0.12200
-0.00144240000,0.12200
-0.00144200013,0.12400
-0.00144160013,0.12400
-0.00144120013,0.12400
-0.00144080013,0.12400
-0.00144040013,0.12400
-0.00144000013,0.12400
-0.00143960013,0.12400
-0.00143920013,0.12400
-0.00143880013,0.12600
-0.00143840013,0.12400
-0.00143800013,0.12400
-0.00143760013,0.12200
-0.00143720013,0.12200
-0.00143680013,0.12200
-0.00143640013,0.12000
-0.00143600013,0.11800
-0.00143560013,0.12200
-0.00143520013,0.12200
-0.00143480013,0.12200
-0.00143440013,0.12400
-0.00143400013,0.12000
-0.00143360013,0.12200
-0.00143320013,0.12000
-0.00143280013,0.12000
-0.00143240013,0.12200
-0.00143200025,0.12200
-0.00143160025,0.12200
-0.00143120025,0.12200
-0.00143080013,0.12200
-0.00143040013,0.12000
-0.00143000000,0.12000
-0.00142960000,0.12200
-0.00142920000,0.12000
-0.00142880000,0.12000
-0.00142840000,0.12000
-0.00142800000,0.12000
-0.00142760000,0.12000
-0.00142720000,0.12000
-0.00142680000,0.12000
-0.00142640000,0.11800
-0.00142600000,0.12000
-0.00142560000,0.12000
-0.00142520000,0.12000
-0.00142480000,0.12000
-0.00142440000,0.12000
-0.00142400000,0.12200
-0.00142360000,0.12000
-0.00142320000,0.12200
-0.00142280000,0.12200
-0.00142240000,0.12000
-0.00142200013,0.12000
-0.00142160013,0.12000
-0.00142120013,0.11800
-0.00142080013,0.12000
-0.00142040013,0.12000
-0.00142000013,0.12000
-0.00141960013,0.12000
-0.00141920013,0.12200
-0.00141880013,0.12200
-0.00141840013,0.12200
-0.00141800013,0.12000
-0.00141760013,0.12200
-0.00141720013,0.12000
-0.00141680013,0.12000
-0.00141640013,0.11800
-0.00141600013,0.11800
-0.00141560013,0.12000
-0.00141520013,0.12200
-0.00141480013,0.12200
-0.00141440000,0.12200
-0.00141400000,0.12000
-0.00141360000,0.12000
-0.00141320000,0.11800
-0.00141280000,0.12000
-0.00141240000,0.12000
-0.00141200013,0.12000
-0.00141160013,0.12000
-0.00141120013,0.12000
-0.00141080013,0.12000
-0.00141040013,0.12000
-0.00141000013,0.12200
-0.00140960013,0.12200
-0.00140920013,0.12200
-0.00140880013,0.12000
-0.00140840013,0.12000
-0.00140800013,0.11800
-0.00140760013,0.12000
-0.00140720013,0.12000
-0.00140680013,0.11800
-0.00140640013,0.11800
-0.00140600013,0.11800
-0.00140560013,0.11800
-0.00140520013,0.11800
-0.00140480013,0.11800
-0.00140440013,0.12000
-0.00140400013,0.12000
-0.00140360013,0.12000
-0.00140320013,0.12200
-0.00140280013,0.12000
-0.00140240013,0.12000
-0.00140200025,0.12200
-0.00140160025,0.12000
-0.00140120025,0.12200
-0.00140080025,0.12200
-0.00140040013,0.12200
-0.00140000013,0.12000
-0.00139960013,0.12000
-0.00139920000,0.12000
-0.00139880000,0.11800
-0.00139840000,0.11800
-0.00139800000,0.12000
-0.00139760000,0.12200
-0.00139720000,0.12000
-0.00139680000,0.12000
-0.00139640000,0.12200
-0.00139600000,0.12000
-0.00139560000,0.12000
-0.00139520000,0.11800
-0.00139480000,0.11800
-0.00139440000,0.12000
-0.00139400000,0.12000
-0.00139360000,0.11800
-0.00139320000,0.11800
-0.00139280000,0.11800
-0.00139240000,0.11800
-0.00139200013,0.12000
-0.00139160013,0.12000
-0.00139120013,0.11800
-0.00139080013,0.12000
-0.00139040013,0.12000
-0.00139000013,0.12000
-0.00138960013,0.12000
-0.00138920013,0.12000
-0.00138880013,0.12000
-0.00138840013,0.12000
-0.00138800013,0.11800
-0.00138760013,0.12000
-0.00138720013,0.12000
-0.00138680013,0.12000
-0.00138640013,0.12000
-0.00138600013,0.12200
-0.00138560013,0.12200
-0.00138520013,0.12400
-0.00138480013,0.12000
-0.00138440013,0.12000
-0.00138400000,0.12000
-0.00138360000,0.12200
-0.00138320000,0.12000
-0.00138280000,0.12000
-0.00138240000,0.12000
-0.00138200013,0.12200
-0.00138160013,0.12000
-0.00138120013,0.12000
-0.00138080013,0.12000
-0.00138040013,0.12000
-0.00138000013,0.12000
-0.00137960013,0.12000
-0.00137920013,0.11800
-0.00137880013,0.12000
-0.00137840013,0.11800
-0.00137800013,0.12000
-0.00137760013,0.12000
-0.00137720013,0.12200
-0.00137680013,0.12200
-0.00137640013,0.12200
-0.00137600013,0.12000
-0.00137560013,0.12200
-0.00137520013,0.12200
-0.00137480013,0.12200
-0.00137440013,0.12200
-0.00137400013,0.12200
-0.00137360013,0.12200
-0.00137320013,0.12400
-0.00137280013,0.12400
-0.00137240013,0.12200
-0.00137200025,0.12400
-0.00137160025,0.12200
-0.00137120025,0.12200
-0.00137080025,0.12000
-0.00137040025,0.12200
-0.00137000013,0.12200
-0.00136960013,0.12200
-0.00136920013,0.12200
-0.00136880000,0.12000
-0.00136840000,0.12200
-0.00136800000,0.12200
-0.00136760000,0.12400
-0.00136720000,0.12400
-0.00136680000,0.12400
-0.00136640000,0.12200
-0.00136600000,0.12400
-0.00136560000,0.12400
-0.00136520000,0.12200
-0.00136480000,0.12200
-0.00136440000,0.12000
-0.00136400000,0.12200
-0.00136360000,0.12000
-0.00136320000,0.12000
-0.00136280000,0.12000
-0.00136240000,0.12200
-0.00136200013,0.12200
-0.00136160013,0.12000
-0.00136120013,0.12200
-0.00136080013,0.12000
-0.00136040013,0.12400
-0.00136000013,0.12200
-0.00135960013,0.12400
-0.00135920013,0.12200
-0.00135880013,0.12200
-0.00135840013,0.12400
-0.00135800013,0.12200
-0.00135760013,0.12400
-0.00135720013,0.12400
-0.00135680013,0.12400
-0.00135640013,0.12400
-0.00135600013,0.12200
-0.00135560013,0.12400
-0.00135520013,0.12400
-0.00135480013,0.12200
-0.00135440013,0.12200
-0.00135400013,0.12200
-0.00135360000,0.12200
-0.00135320000,0.12200
-0.00135280000,0.12200
-0.00135240000,0.12200
-0.00135200013,0.12200
-0.00135160013,0.12000
-0.00135120013,0.12000
-0.00135080013,0.12000
-0.00135040013,0.12200
-0.00135000000,0.12200
-0.00134960000,0.12200
-0.00134920000,0.12400
-0.00134880000,0.12600
-0.00134840000,0.12400
-0.00134800000,0.12400
-0.00134760000,0.12400
-0.00134720000,0.12400
-0.00134680000,0.12400
-0.00134640000,0.12400
-0.00134600000,0.12400
-0.00134560000,0.12600
-0.00134520000,0.12600
-0.00134480000,0.12400
-0.00134440000,0.12400
-0.00134400000,0.12400
-0.00134360000,0.12200
-0.00134320000,0.12200
-0.00134280000,0.12200
-0.00134240000,0.12200
-0.00134200013,0.12200
-0.00134160013,0.12200
-0.00134120013,0.12200
-0.00134080013,0.12200
-0.00134040013,0.12400
-0.00134000013,0.12400
-0.00133960013,0.12400
-0.00133920013,0.12600
-0.00133880013,0.12600
-0.00133840013,0.12800
-0.00133800000,0.12600
-0.00133760000,0.12600
-0.00133720000,0.12600
-0.00133680000,0.12400
-0.00133640000,0.12400
-0.00133600000,0.12200
-0.00133560000,0.12200
-0.00133520000,0.12400
-0.00133480000,0.12400
-0.00133440000,0.12400
-0.00133400000,0.12400
-0.00133360000,0.12200
-0.00133320000,0.12200
-0.00133280000,0.12400
-0.00133240000,0.12400
-0.00133200013,0.12400
-0.00133160013,0.12400
-0.00133120013,0.12400
-0.00133080013,0.12600
-0.00133040013,0.12400
-0.00133000013,0.12400
-0.00132960013,0.12400
-0.00132920013,0.12400
-0.00132880013,0.12200
-0.00132840013,0.12400
-0.00132800013,0.12600
-0.00132760013,0.12600
-0.00132720013,0.12800
-0.00132680013,0.12400
-0.00132640013,0.12400
-0.00132600013,0.12200
-0.00132560013,0.12400
-0.00132520013,0.12200
-0.00132480013,0.12400
-0.00132440013,0.12200
-0.00132400013,0.12400
-0.00132360013,0.12400
-0.00132320013,0.12400
-0.00132280000,0.12400
-0.00132240000,0.12400
-0.00132200013,0.12400
-0.00132160013,0.12200
-0.00132120013,0.12000
-0.00132080013,0.12000
-0.00132040013,0.12200
-0.00132000000,0.12200
-0.00131960000,0.12200
-0.00131920000,0.12400
-0.00131880000,0.12200
-0.00131840000,0.12200
-0.00131800000,0.12200
-0.00131760000,0.12200
-0.00131720000,0.12400
-0.00131680000,0.12400
-0.00131640000,0.12400
-0.00131600000,0.12200
-0.00131560000,0.12400
-0.00131520000,0.12400
-0.00131480000,0.12400
-0.00131440000,0.12400
-0.00131400000,0.12600
-0.00131360000,0.12600
-0.00131320000,0.12600
-0.00131280000,0.12400
-0.00131240000,0.12400
-0.00131200013,0.12400
-0.00131160013,0.12200
-0.00131120013,0.12200
-0.00131080013,0.12200
-0.00131040013,0.12400
-0.00131000013,0.12000
-0.00130960013,0.12200
-0.00130920013,0.12200
-0.00130880013,0.12200
-0.00130840013,0.12400
-0.00130800013,0.12600
-0.00130760000,0.12600
-0.00130720000,0.12600
-0.00130680000,0.12600
-0.00130640000,0.12400
-0.00130600000,0.12200
-0.00130560000,0.12400
-0.00130520000,0.12200
-0.00130480000,0.12000
-0.00130440000,0.12200
-0.00130400000,0.12200
-0.00130360000,0.12000
-0.00130320000,0.12000
-0.00130280000,0.12200
-0.00130240000,0.12200
-0.00130200013,0.12200
-0.00130160013,0.12200
-0.00130120013,0.12200
-0.00130080013,0.12200
-0.00130040013,0.12400
-0.00130000013,0.12400
-0.00129960013,0.12200
-0.00129920013,0.12000
-0.00129880013,0.12200
-0.00129840013,0.12200
-0.00129800013,0.12200
-0.00129760013,0.12200
-0.00129720013,0.12400
-0.00129680013,0.12400
-0.00129640013,0.12400
-0.00129600013,0.12200
-0.00129560013,0.12200
-0.00129520013,0.12200
-0.00129480013,0.12200
-0.00129440013,0.12200
-0.00129400013,0.12400
-0.00129360013,0.12400
-0.00129320013,0.12200
-0.00129280013,0.12000
-0.00129240000,0.12200
-0.00129200013,0.12200
-0.00129160013,0.12000
-0.00129120013,0.12200
-0.00129080013,0.12200
-0.00129040013,0.12000
-0.00129000000,0.12000
-0.00128960000,0.12000
-0.00128920000,0.12200
-0.00128880000,0.12200
-0.00128840000,0.12000
-0.00128800000,0.12200
-0.00128760000,0.12000
-0.00128720000,0.12000
-0.00128680000,0.11800
-0.00128640000,0.12000
-0.00128600000,0.12200
-0.00128560000,0.12000
-0.00128520000,0.12000
-0.00128480000,0.12000
-0.00128440000,0.12000
-0.00128400000,0.12000
-0.00128360000,0.12200
-0.00128320000,0.12000
-0.00128280000,0.12200
-0.00128240000,0.12000
-0.00128200013,0.12200
-0.00128160013,0.12000
-0.00128120013,0.12000
-0.00128080013,0.12000
-0.00128040013,0.12000
-0.00128000013,0.12200
-0.00127960013,0.12000
-0.00127920013,0.12200
-0.00127880013,0.12200
-0.00127840013,0.12200
-0.00127800013,0.12000
-0.00127760013,0.12200
-0.00127720013,0.12200
-0.00127680000,0.12200
-0.00127640000,0.12000
-0.00127600000,0.12000
-0.00127560000,0.12000
-0.00127520000,0.12000
-0.00127480000,0.12000
-0.00127440000,0.12200
-0.00127400000,0.12200
-0.00127360000,0.12200
-0.00127320000,0.12400
-0.00127280000,0.12200
-0.00127240000,0.12200
-0.00127200013,0.12200
-0.00127160013,0.12200
-0.00127120013,0.12400
-0.00127080013,0.12600
-0.00127040013,0.12400
-0.00127000013,0.12400
-0.00126960013,0.12200
-0.00126920013,0.12400
-0.00126880013,0.12400
-0.00126840013,0.12400
-0.00126800013,0.12200
-0.00126760013,0.12200
-0.00126720013,0.12400
-0.00126680013,0.12200
-0.00126640013,0.12400
-0.00126600013,0.12200
-0.00126560013,0.12400
-0.00126520013,0.12200
-0.00126480013,0.12200
-0.00126440013,0.12200
-0.00126400013,0.12200
-0.00126360013,0.12000
-0.00126320013,0.12200
-0.00126280013,0.12200
-0.00126240013,0.12400
-0.00126200013,0.12200
-0.00126160013,0.12200
-0.00126120013,0.12400
-0.00126080013,0.12200
-0.00126040013,0.12400
-0.00126000000,0.12400
-0.00125960000,0.12400
-0.00125920000,0.12600
-0.00125880000,0.12400
-0.00125840000,0.12400
-0.00125800000,0.12200
-0.00125760000,0.12200
-0.00125720000,0.12000
-0.00125680000,0.12000
-0.00125640000,0.11800
-0.00125600000,0.12000
-0.00125560000,0.12000
-0.00125520000,0.12400
-0.00125480000,0.12200
-0.00125440000,0.12200
-0.00125400000,0.12000
-0.00125360000,0.12000
-0.00125320000,0.12000
-0.00125280000,0.12000
-0.00125240000,0.12000
-0.00125200013,0.12000
-0.00125160013,0.12200
-0.00125120013,0.12200
-0.00125080013,0.12200
-0.00125040013,0.12200
-0.00125000013,0.12200
-0.00124960013,0.12400
-0.00124920013,0.12200
-0.00124880013,0.12200
-0.00124840013,0.12000
-0.00124800013,0.12000
-0.00124760013,0.12200
-0.00124720013,0.12000
-0.00124680013,0.12000
-0.00124640000,0.12000
-0.00124600000,0.11800
-0.00124560000,0.12000
-0.00124520000,0.12000
-0.00124480000,0.12000
-0.00124440000,0.11800
-0.00124400000,0.11800
-0.00124360000,0.12000
-0.00124320000,0.11800
-0.00124280000,0.12200
-0.00124240000,0.12000
-0.00124200013,0.12200
-0.00124160013,0.12000
-0.00124120013,0.12200
-0.00124080013,0.12200
-0.00124040013,0.12000
-0.00124000013,0.12000
-0.00123960013,0.12200
-0.00123920013,0.12200
-0.00123880013,0.12200
-0.00123840013,0.12200
-0.00123800013,0.12200
-0.00123760013,0.12200
-0.00123720013,0.12200
-0.00123680013,0.12200
-0.00123640013,0.12200
-0.00123600013,0.12000
-0.00123560013,0.12000
-0.00123520013,0.12200
-0.00123480013,0.12400
-0.00123440013,0.12400
-0.00123400013,0.12400
-0.00123360013,0.12400
-0.00123320013,0.12200
-0.00123280013,0.12200
-0.00123240013,0.12400
-0.00123200013,0.12400
-0.00123160013,0.12200
-0.00123120013,0.12200
-0.00123080013,0.12200
-0.00123040013,0.12400
-0.00123000000,0.12200
-0.00122960000,0.12000
-0.00122920000,0.12000
-0.00122880000,0.12000
-0.00122840000,0.12000
-0.00122800000,0.12000
-0.00122760000,0.12000
-0.00122720000,0.12200
-0.00122680000,0.12200
-0.00122640000,0.12200
-0.00122600000,0.12200
-0.00122560000,0.12200
-0.00122520000,0.12200
-0.00122480000,0.12400
-0.00122440000,0.12400
-0.00122400000,0.12200
-0.00122360000,0.12400
-0.00122320000,0.12400
-0.00122280000,0.12400
-0.00122240000,0.12400
-0.00122200013,0.12200
-0.00122160013,0.12400
-0.00122120013,0.12200
-0.00122080013,0.12400
-0.00122040013,0.12200
-0.00122000013,0.12200
-0.00121960013,0.12200
-0.00121920013,0.12200
-0.00121880013,0.12200
-0.00121840013,0.12200
-0.00121800013,0.12200
-0.00121760013,0.12200
-0.00121720013,0.12200
-0.00121680013,0.12200
-0.00121640013,0.12000
-0.00121600000,0.12200
-0.00121560000,0.12000
-0.00121520000,0.12000
-0.00121480000,0.11800
-0.00121440000,0.11800
-0.00121400000,0.11800
-0.00121360000,0.12000
-0.00121320000,0.12000
-0.00121280000,0.12000
-0.00121240000,0.11800
-0.00121200013,0.12000
-0.00121160013,0.12200
-0.00121120013,0.12000
-0.00121080013,0.12000
-0.00121040013,0.12200
-0.00121000013,0.12000
-0.00120960013,0.12000
-0.00120920013,0.12200
-0.00120880013,0.12200
-0.00120840013,0.12200
-0.00120800013,0.12400
-0.00120760013,0.12200
-0.00120720013,0.12400
-0.00120680013,0.12600
-0.00120640013,0.12600
-0.00120600013,0.12200
-0.00120560013,0.12200
-0.00120520013,0.12200
-0.00120480013,0.12400
-0.00120440013,0.12400
-0.00120400013,0.12200
-0.00120360013,0.12200
-0.00120320013,0.12400
-0.00120280013,0.12600
-0.00120240013,0.12600
-0.00120200025,0.12600
-0.00120160013,0.12600
-0.00120120013,0.12800
-0.00120080013,0.12600
-0.00120040013,0.12600
-0.00120000000,0.12600
-0.00119960000,0.12600
-0.00119920000,0.12600
-0.00119880000,0.12400
-0.00119840000,0.12400
-0.00119800000,0.12400
-0.00119760000,0.12400
-0.00119720000,0.12400
-0.00119680000,0.12600
-0.00119640000,0.12600
-0.00119600000,0.12400
-0.00119560000,0.12400
-0.00119520000,0.12200
-0.00119480000,0.12400
-0.00119440000,0.12400
-0.00119400000,0.12400
-0.00119360000,0.12200
-0.00119320000,0.12400
-0.00119280000,0.12400
-0.00119240000,0.12000
-0.00119200013,0.12200
-0.00119160013,0.12400
-0.00119120013,0.12200
-0.00119080013,0.12200
-0.00119040013,0.12200
-0.00119000013,0.12200
-0.00118960013,0.12200
-0.00118920013,0.12200
-0.00118880013,0.12200
-0.00118840013,0.12200
-0.00118800013,0.12200
-0.00118760013,0.11800
-0.00118720013,0.12200
-0.00118680013,0.12000
-0.00118640013,0.12200
-0.00118600013,0.12200
-0.00118560013,0.12000
-0.00118520000,0.12200
-0.00118480000,0.12200
-0.00118440000,0.12000
-0.00118400000,0.12000
-0.00118360000,0.12200
-0.00118320000,0.12200
-0.00118280000,0.12200
-0.00118240000,0.12200
-0.00118200013,0.12200
-0.00118160013,0.12200
-0.00118120013,0.12200
-0.00118080013,0.12200
-0.00118040013,0.12200
-0.00118000000,0.12000
-0.00117960000,0.11800
-0.00117920000,0.12000
-0.00117880000,0.12200
-0.00117840000,0.12000
-0.00117800000,0.11800
-0.00117760000,0.12000
-0.00117720000,0.11800
-0.00117680000,0.11800
-0.00117640000,0.12200
-0.00117600000,0.12400
-0.00117560000,0.12200
-0.00117520000,0.12400
-0.00117480000,0.12200
-0.00117440000,0.12400
-0.00117400000,0.12200
-0.00117360000,0.12400
-0.00117320000,0.12400
-0.00117280000,0.12600
-0.00117240000,0.12400
-0.00117200013,0.12200
-0.00117160013,0.12200
-0.00117120013,0.12200
-0.00117080013,0.12200
-0.00117040013,0.12200
-0.00117000000,0.12000
-0.00116960000,0.12200
-0.00116920000,0.12400
-0.00116880000,0.12200
-0.00116840000,0.12000
-0.00116800000,0.12200
-0.00116760000,0.12400
-0.00116720000,0.12200
-0.00116680000,0.12400
-0.00116640000,0.12600
-0.00116600000,0.12400
-0.00116560000,0.12600
-0.00116520000,0.12600
-0.00116480000,0.12800
-0.00116440000,0.12600
-0.00116400000,0.12600
-0.00116360000,0.12400
-0.00116320000,0.12800
-0.00116280000,0.12600
-0.00116240000,0.12800
-0.00116200013,0.12800
-0.00116160013,0.12800
-0.00116120013,0.12800
-0.00116080013,0.13000
-0.00116040013,0.12800
-0.00116000013,0.12800
-0.00115960013,0.12800
-0.00115920013,0.12800
-0.00115880013,0.12600
-0.00115840013,0.12600
-0.00115800013,0.12600
-0.00115760013,0.12600
-0.00115720013,0.12600
-0.00115680013,0.12600
-0.00115640013,0.12600
-0.00115600013,0.12600
-0.00115560013,0.12600
-0.00115520013,0.12600
-0.00115480000,0.12400
-0.00115440000,0.12400
-0.00115400000,0.12400
-0.00115360000,0.12400
-0.00115320000,0.12400
-0.00115280000,0.12400
-0.00115240000,0.12400
-0.00115200013,0.12400
-0.00115160013,0.12400
-0.00115120013,0.12400
-0.00115080013,0.12600
-0.00115040013,0.12400
-0.00115000000,0.12600
-0.00114960000,0.12400
-0.00114920000,0.12400
-0.00114880000,0.12400
-0.00114840000,0.12600
-0.00114800000,0.12400
-0.00114760000,0.12600
-0.00114720000,0.12400
-0.00114680000,0.12600
-0.00114640000,0.12400
-0.00114600000,0.12400
-0.00114560000,0.12600
-0.00114520000,0.12600
-0.00114480000,0.12400
-0.00114440000,0.12400
-0.00114400000,0.12400
-0.00114360000,0.12400
-0.00114320000,0.12400
-0.00114280000,0.12200
-0.00114240000,0.12200
-0.00114200013,0.12200
-0.00114160013,0.12200
-0.00114120013,0.12200
-0.00114080013,0.12200
-0.00114040013,0.12000
-0.00114000013,0.12200
-0.00113960013,0.12200
-0.00113920000,0.12200
-0.00113880000,0.12000
-0.00113840000,0.12000
-0.00113800000,0.12000
-0.00113760000,0.12000
-0.00113720000,0.12200
-0.00113680000,0.12200
-0.00113640000,0.12000
-0.00113600000,0.12000
-0.00113560000,0.11800
-0.00113520000,0.12000
-0.00113480000,0.12200
-0.00113440000,0.12000
-0.00113400000,0.12000
-0.00113360000,0.12000
-0.00113320000,0.12200
-0.00113280000,0.12400
-0.00113240000,0.12200
-0.00113200013,0.12400
-0.00113160013,0.12400
-0.00113120013,0.12200
-0.00113080013,0.12200
-0.00113040013,0.12200
-0.00113000013,0.12200
-0.00112960013,0.12200
-0.00112920013,0.12200
-0.00112880013,0.12200
-0.00112840013,0.12200
-0.00112800013,0.12200
-0.00112760013,0.12400
-0.00112720013,0.12200
-0.00112680013,0.12200
-0.00112640013,0.12200
-0.00112600013,0.12400
-0.00112560013,0.12400
-0.00112520013,0.12400
-0.00112480013,0.12600
-0.00112440013,0.12400
-0.00112400000,0.12400
-0.00112360000,0.12600
-0.00112320000,0.12400
-0.00112280000,0.12400
-0.00112240000,0.12400
-0.00112200013,0.12400
-0.00112160013,0.12400
-0.00112120013,0.12400
-0.00112080013,0.12600
-0.00112040013,0.12600
-0.00112000000,0.12600
-0.00111960000,0.12400
-0.00111920000,0.12400
-0.00111880000,0.12400
-0.00111840000,0.12200
-0.00111800000,0.12200
-0.00111760000,0.12400
-0.00111720000,0.12200
-0.00111680000,0.12000
